0.0066121803,0.008440438,0.00450579,0.009760268,0.0049884184,0.009890807,0.005522959,0.009045781,0.021982772,0.004484463,0.012700869,0.008831984,0.007129875,0.009206066,0.005970497,0.0074984888,0.0076579414,0.004466718,0.008315987,0.0046926006,0.017966721,0.004572953,0.0076774783,0.0056472537,0.0070479605,0.009836074,0.0049886117,0.0044571673,0.004645381,0.007616882,0.025769297,0.00842284,0.00526702,0.0044468,0.010963602,0.004373836,0.005394196,0.0044958154,0.007411139,0.004454108,0.004615681,0.02147023,0.005812224,0.0045828084,0.0060134237,0.0059748236,0.0061780363,0.017060995,0.005091062,0.009653484,0.01017374,0.005260138,0.004984432,0.0061539533,0.0046638246,0.007383028,0.0057278555,0.0050182007,0.010177759,0.01696,0.008208996,0.008630511,0.019243758,0.005969175,0.009101576,0.007452868,0.0043513975,0.005226422,0.006279178,0.0063406257,0.012712956,0.005119317,0.016446244,0.008718877,0.0050240387,0.0056778323,0.0046797274,0.0053947717,0.005206332,0.005214388,0.0064107724,0.008415434,0.024995593,0.00458878,0.0047646374,0.0046616513,0.0050084284,0.0048642275,0.004418995,0.006929129,0.014614169,0.004707076,0.010539524,0.004646952,0.0047134417,0.009655461,0.005279554,0.004323665,0.0053732665,0.010676578,0.0044154306,0.009500796,0.0044347253,0.00698414,0.012227587,0.0045857183,0.0081782965,0.0068038125,0.012997979,0.004669383,0.007145417,0.014128529,0.005447327,0.0051318207,0.0050785257,0.006923531,0.0046650213,0.01224311,0.008009527,0.008562716,0.008337934,0.0045702895,0.0049113473,0.005068682,0.0141388215,0.016584972,0.0046233027,0.004929214,13,0.6380151
0.005750865,0.0089313425,0.004469828,0.008992804,0.0046825223,0.008613066,0.0055804807,0.0077075833,0.020701582,0.0045088013,0.00987231,0.00866721,0.0057808654,0.009834031,0.0057747667,0.006813007,0.0059798416,0.0044932733,0.008936432,0.004603579,0.026290856,0.004728216,0.007120263,0.005022977,0.0064894995,0.008868215,0.0048797866,0.004519412,0.004639654,0.0066947546,0.02175843,0.010239415,0.005198447,0.004567038,0.010775754,0.004392997,0.005657601,0.004520305,0.006269858,0.004521005,0.0046601337,0.022029351,0.0067815576,0.00447841,0.0053856126,0.0055086687,0.0059654578,0.022119282,0.0053855204,0.011267213,0.010131484,0.0046941005,0.0048919753,0.006105129,0.004572368,0.006813824,0.005535636,0.004748562,0.011682426,0.024097053,0.0074899243,0.007390787,0.01991014,0.0053987172,0.007942,0.005872801,0.0043722587,0.005520638,0.0065044328,0.006315093,0.014469063,0.0049293707,0.014200281,0.0081212185,0.0048582926,0.0053360993,0.0048228838,0.005189021,0.0055429228,0.005538039,0.0070786434,0.006973682,0.025444454,0.0046492275,0.004661124,0.0046549393,0.005014102,0.004621387,0.004465878,0.00652571,0.019535253,0.0046655503,0.010441989,0.0047040274,0.0047784047,0.00929145,0.005669293,0.0043646237,0.0057042018,0.007994925,0.0044741686,0.008577352,0.0044850484,0.0055947867,0.010765951,0.004715634,0.006517308,0.007325153,0.016418437,0.004693565,0.006429525,0.014656963,0.005705552,0.0047307694,0.0053113895,0.0063312626,0.0045388215,0.011642346,0.0078745745,0.008709955,0.011838759,0.0047535836,0.0048406348,0.0048145107,0.014985805,0.014100491,0.004629607,0.004872759,13,0.98924035
0.005368947,0.0089026,0.004410215,0.008665381,0.004562731,0.008337599,0.00573605,0.0077838483,0.020680046,0.004463331,0.009401909,0.008865012,0.005354642,0.009745484,0.0061513744,0.007016466,0.006454585,0.004398408,0.008687255,0.004610792,0.027012931,0.004701276,0.007112843,0.005057664,0.0065963455,0.008724593,0.004887675,0.004451504,0.004541372,0.006597471,0.021142144,0.0107668,0.005658437,0.0044729365,0.011194751,0.0043051215,0.005665416,0.004427189,0.00604376,0.004482987,0.0046284646,0.024027163,0.0067693675,0.0044605136,0.0053019403,0.005496296,0.0058095227,0.023320213,0.005416888,0.010389882,0.009392871,0.004588794,0.0047451477,0.0060733375,0.0045003146,0.0068286946,0.005295413,0.00452008,0.010407959,0.03237745,0.007788899,0.0071842866,0.020659879,0.0054855505,0.007417082,0.0061315857,0.0042924806,0.005247322,0.00638339,0.006033116,0.014452963,0.005080745,0.01479573,0.008406497,0.004710725,0.0051215556,0.004748608,0.005235547,0.0053803646,0.0053625316,0.0066386727,0.006911764,0.025224173,0.0045447303,0.0045651193,0.004566885,0.0051287375,0.0044697984,0.0043846,0.0064146724,0.01930509,0.004604886,0.0093119405,0.0045847935,0.004767839,0.009606681,0.005372198,0.0042742584,0.0054255156,0.007980178,0.0043702517,0.008832227,0.0043607783,0.005568564,0.010824081,0.004619427,0.006729019,0.0072635943,0.01605843,0.0046504666,0.005876868,0.014581848,0.005565388,0.0046742354,0.0047730207,0.005715181,0.004444166,0.011207232,0.0075705033,0.008172214,0.011077427,0.0047450047,0.004694135,0.0047981837,0.014841094,0.014919229,0.0045585176,0.004717335,13,0.9951651
0.006218572,0.008339295,0.0045708544,0.010379316,0.0047681164,0.009559737,0.005260913,0.008557266,0.02128951,0.0042803437,0.013678927,0.009197946,0.0059696706,0.009205608,0.0065632067,0.006343548,0.0070653097,0.004292979,0.00853902,0.0045104553,0.019586097,0.0046193344,0.006223944,0.005705798,0.0063866656,0.01013528,0.0049548936,0.0043616006,0.0043879314,0.007821429,0.030728381,0.007907318,0.0053333296,0.0043072193,0.0092168655,0.004226879,0.0056513925,0.0043697115,0.0072486876,0.0042758742,0.0044619986,0.023173261,0.005599009,0.004691972,0.0058916654,0.005876448,0.005961676,0.018606853,0.005205421,0.01005262,0.009768864,0.0051893434,0.0048651164,0.0059683137,0.004367221,0.00769274,0.005985678,0.0047681695,0.011366932,0.016816292,0.00826556,0.00857215,0.018448398,0.0055799726,0.010058904,0.007321965,0.00419199,0.0049505704,0.0056198034,0.006204221,0.01204883,0.0049112155,0.015918283,0.009139079,0.0048154816,0.0055469526,0.004493625,0.0052172444,0.005107346,0.005603381,0.00577403,0.007884974,0.028517522,0.004406866,0.004518654,0.004618484,0.004766913,0.0046194587,0.004288788,0.006572978,0.015501412,0.0044478867,0.010790258,0.004470384,0.004616839,0.009674526,0.0057657557,0.0041741636,0.0051118922,0.0106061,0.0043330807,0.008692252,0.0042962087,0.0063754977,0.011804856,0.0045306575,0.0064368034,0.0071608718,0.013744947,0.0045313826,0.0069471067,0.014940072,0.005717919,0.0051105223,0.005202757,0.006706438,0.004446475,0.012644748,0.008005899,0.0087201875,0.0077987853,0.0044007534,0.004836507,0.0047749714,0.017683193,0.015225533,0.0045211297,0.00491877,13,0.5405834
0.005022195,0.008618686,0.0044579897,0.006725216,0.004615458,0.0072218794,0.005674276,0.006642488,0.018668905,0.004642487,0.00604733,0.008269954,0.004890474,0.009658828,0.005384501,0.007133777,0.005463443,0.004570795,0.0079339035,0.004704603,0.030080257,0.0050789802,0.0075519704,0.0047499435,0.006137092,0.0072961133,0.0054014837,0.0045023356,0.0047876677,0.0058980687,0.013273806,0.013915002,0.0076131695,0.004704092,0.01559377,0.004386162,0.0054121725,0.0044982955,0.0056805434,0.0048734676,0.004812155,0.021450626,0.011702138,0.004593698,0.0048679537,0.0054493546,0.0055957134,0.026092196,0.0056995163,0.0102333855,0.007663537,0.0044899536,0.0046925456,0.0060839746,0.00470223,0.0055702277,0.005186465,0.0050845174,0.008885371,0.049121015,0.008254368,0.005968298,0.017488,0.005640205,0.0051513277,0.004922853,0.0043665464,0.0055074804,0.0073778634,0.006440197,0.016819544,0.004743171,0.012368781,0.00796715,0.004738427,0.004903121,0.005001985,0.0055928966,0.0054203705,0.0055204243,0.00812227,0.006069705,0.018154113,0.0047858497,0.0045275944,0.0045839255,0.005486509,0.0044939467,0.0045272615,0.006101084,0.022743506,0.0046991664,0.008055544,0.004740478,0.0048559806,0.008678859,0.0055228206,0.004379059,0.0057873824,0.007421236,0.0044681495,0.008332217,0.0044730967,0.0050460957,0.011028534,0.0046082563,0.006887145,0.007111859,0.01862001,0.004790391,0.0050641336,0.0140496,0.005226109,0.0045882864,0.004776909,0.0052688112,0.004464655,0.009630089,0.0071809883,0.007149745,0.017309435,0.0077240965,0.0047010556,0.0047493214,0.012890985,0.012319239,0.00492815,0.0049251975,13,0.66676
0.0053983796,0.009127591,0.0045552817,0.010410442,0.004807864,0.007998221,0.005623368,0.0076127974,0.017184606,0.004466162,0.010121903,0.008587442,0.006561012,0.009867644,0.0062300554,0.0062918453,0.005892258,0.004589661,0.00975986,0.004688832,0.023302302,0.0050820634,0.0068782717,0.0055662426,0.0064632325,0.008388198,0.004985474,0.0044986764,0.004662157,0.008163003,0.031124271,0.010381054,0.0059220213,0.0050118924,0.010212741,0.004416338,0.005778961,0.0045033656,0.0073960293,0.004562885,0.004602866,0.02256113,0.0068170764,0.0044743055,0.0053545893,0.0053260773,0.005370185,0.018239416,0.005266963,0.011771562,0.010944506,0.0046926234,0.0048669702,0.006118439,0.0045658275,0.006554488,0.0054085893,0.004509911,0.011368662,0.019063767,0.007030195,0.006780794,0.02102616,0.0059250146,0.008126002,0.0067161666,0.004397917,0.0058251377,0.006398256,0.0060846545,0.013979186,0.0049352087,0.013299409,0.0066098263,0.004922163,0.005667213,0.0054400805,0.0049218787,0.0058547542,0.006160081,0.006985101,0.0069148564,0.027313324,0.004724412,0.0048537618,0.004655517,0.0056498405,0.0046777865,0.004562674,0.007140238,0.016756164,0.004832196,0.010474421,0.0046442496,0.0048262062,0.010094832,0.0060073724,0.0044014724,0.005257894,0.008756442,0.004525938,0.008685603,0.0045425203,0.0053847935,0.011313584,0.004663445,0.0057668136,0.0075129163,0.015387955,0.004960766,0.0062537966,0.014520548,0.0057753623,0.004676235,0.006010154,0.0054648863,0.004554811,0.011271162,0.00736053,0.008329329,0.010317212,0.00553099,0.0046817996,0.004712008,0.016895613,0.012328116,0.004806833,0.0051850677,13,0.7264669
0.0059849992,0.00780496,0.0045053368,0.009158836,0.005076896,0.008508581,0.006010138,0.0082753105,0.018548682,0.0044634882,0.012405818,0.008694215,0.0072087897,0.0096762255,0.0070345337,0.005651909,0.006976158,0.004601512,0.010334387,0.004645412,0.024445586,0.0047799093,0.007511502,0.005543193,0.007299442,0.009243517,0.005048305,0.0045549013,0.004608533,0.0073671965,0.021983337,0.008703627,0.005347938,0.0046572597,0.010067448,0.0044096466,0.0055260593,0.0045202966,0.008962715,0.004444825,0.0046227,0.022249673,0.006862223,0.0045259814,0.0051704138,0.0057624597,0.00538963,0.02127506,0.005058902,0.01287404,0.012147319,0.0049771364,0.0050993767,0.005939293,0.0046119895,0.007303023,0.005678777,0.0046245586,0.012084547,0.018325644,0.006323141,0.007310585,0.017375285,0.005344728,0.008514707,0.0065808627,0.0044226833,0.0054684,0.0067178477,0.0062858225,0.01255762,0.0051841736,0.012555163,0.0063920775,0.0051496034,0.0065738345,0.005013379,0.0049158204,0.005471099,0.0061651617,0.0066571655,0.007528579,0.023057915,0.004589075,0.004592638,0.004698113,0.006159199,0.0047331094,0.0044689,0.0076619857,0.01615888,0.0049382746,0.009821002,0.0046391278,0.0049074953,0.009797436,0.0063630245,0.004388057,0.0056394357,0.0107816765,0.0044835336,0.009274093,0.0045476956,0.006001085,0.010885999,0.0046249633,0.006218739,0.0077863894,0.013786195,0.005007035,0.006496145,0.014881758,0.0068450556,0.0048813075,0.006308664,0.006169121,0.0045714327,0.011689698,0.0072464696,0.009113761,0.010187952,0.0047838124,0.0047239005,0.0047319154,0.017476792,0.012242669,0.005082699,0.0048738546,13,0.8344972
0.0053288974,0.009203561,0.0044852127,0.009718496,0.004980295,0.0083263405,0.005533701,0.007921471,0.01984001,0.00457808,0.010671211,0.008947777,0.0055457903,0.009654708,0.0062355464,0.0070975646,0.007094452,0.0046540843,0.0076843346,0.0047139777,0.018827382,0.004889347,0.0065438426,0.0052887606,0.006595609,0.008102149,0.0062773246,0.0044655264,0.0046625845,0.0072348486,0.028490802,0.0107226735,0.0071847737,0.0046231076,0.01354767,0.0043807724,0.0055169426,0.0045118975,0.0059201745,0.0049894974,0.004765126,0.020493137,0.008650506,0.004811023,0.0055689034,0.0057466086,0.0055918084,0.017079901,0.005285796,0.010487853,0.009678432,0.0047184923,0.004887739,0.00598102,0.004682582,0.0065442645,0.005265893,0.0048848847,0.009229013,0.025607903,0.008648596,0.0074580526,0.015328392,0.005492846,0.007813152,0.0058226865,0.0043935617,0.0056192623,0.007025261,0.00657082,0.014625859,0.0048752553,0.01506174,0.008205384,0.004775665,0.0052711004,0.0048991535,0.0054370025,0.005491583,0.006018136,0.0073418263,0.006698927,0.021440515,0.0048246444,0.004790178,0.0046350244,0.0054166233,0.0045706024,0.0045203813,0.0066668307,0.017395917,0.0047934405,0.012621447,0.0046414826,0.0047447802,0.009305935,0.005541236,0.004343115,0.0051542157,0.007951988,0.0044824276,0.0086354995,0.004494466,0.005374765,0.011093959,0.0046337377,0.006554271,0.0067586345,0.017394863,0.0048629465,0.006254852,0.013878666,0.0058625685,0.004802167,0.0053368863,0.0057061748,0.004513223,0.010969053,0.0070929327,0.0077759665,0.014723654,0.008017474,0.0047761025,0.0049662422,0.0149180265,0.0143723795,0.005378691,0.005184664,13,0.9603424
0.005189348,0.009476569,0.004466546,0.0076179616,0.004623859,0.0077354284,0.0055807023,0.006677415,0.019389333,0.004550496,0.0072578723,0.008314378,0.005011511,0.010157317,0.005650402,0.007487231,0.0056078834,0.0045543415,0.008202302,0.0046971077,0.027865984,0.0049533877,0.0074058445,0.004874059,0.006427849,0.0076675336,0.005462977,0.0045226514,0.004732483,0.006139902,0.018571878,0.012210213,0.006389725,0.004574758,0.012912908,0.0043839626,0.0057845293,0.004484106,0.006185371,0.0046836906,0.0047278022,0.02276388,0.009223664,0.004478799,0.005233188,0.005231043,0.0056890184,0.02436715,0.0052414406,0.010740313,0.008668778,0.004503321,0.0047905426,0.006063042,0.0046351766,0.0056903022,0.0051906924,0.004606897,0.009449126,0.038279045,0.007923661,0.006239401,0.020320542,0.0057208934,0.0057570525,0.005033253,0.0043574804,0.0061026383,0.006768346,0.0063513336,0.0155628435,0.0049024387,0.01328147,0.00774921,0.0047434676,0.0050055506,0.0048922226,0.0052828994,0.0053626634,0.0056914696,0.008204686,0.0062681367,0.023580886,0.004675945,0.004509045,0.004596224,0.005198607,0.0044984124,0.004473107,0.0058728927,0.021561597,0.004726258,0.008710951,0.0047371658,0.004802516,0.0097861085,0.0051126727,0.004367231,0.0058165784,0.006793242,0.0044494504,0.008516156,0.004449079,0.0052681025,0.011386947,0.0046591093,0.00683178,0.007306889,0.017388418,0.0047408566,0.0058724196,0.013976148,0.005869911,0.004611416,0.0049192533,0.005769654,0.004468115,0.010245517,0.007383912,0.0076439707,0.014467288,0.0058235396,0.0047771516,0.004715548,0.01391547,0.0134689,0.0047758874,0.0049029724,13,0.9802704
0.0051695015,0.008440394,0.0045421403,0.008940258,0.0053263325,0.008840031,0.0058404915,0.0077821887,0.018395962,0.0045981184,0.00845005,0.008873332,0.005362756,0.009598043,0.0061197532,0.0061193076,0.0056363214,0.004694546,0.00901665,0.004695324,0.02420841,0.0046972926,0.007546833,0.0048948517,0.0066095204,0.008328733,0.004855385,0.0045853555,0.004765035,0.0064199166,0.019457813,0.010682876,0.0068041384,0.0046662088,0.012318386,0.004432838,0.0054678908,0.004561573,0.0064293235,0.0047336253,0.0047423695,0.022218283,0.010430224,0.004594519,0.005286957,0.0058566593,0.005910283,0.022241581,0.005509426,0.010586722,0.009847284,0.004632237,0.004924384,0.0064193346,0.004652163,0.0060294652,0.0052608624,0.0050384137,0.010066527,0.027077287,0.007380306,0.006865159,0.017222174,0.0053269346,0.0067718606,0.0053224065,0.004418183,0.0057532154,0.007215706,0.00651895,0.015503492,0.0048299003,0.012396069,0.007607092,0.004903284,0.0052610594,0.005198868,0.005548975,0.005790375,0.0060103266,0.0081194015,0.007184372,0.021189021,0.0046946434,0.004619904,0.0046876306,0.0058346605,0.0045966827,0.004527143,0.007035025,0.019896366,0.0047020996,0.010573486,0.004716979,0.0050130663,0.009027818,0.0059864083,0.0044210716,0.0054642176,0.008508623,0.0045269304,0.008623904,0.0045488933,0.005333542,0.0107547175,0.0046965894,0.006321428,0.0076922122,0.016926616,0.004703751,0.005987933,0.014370276,0.005870074,0.0047669653,0.0056636054,0.0060403,0.0045411666,0.011046391,0.0072548133,0.008755179,0.014350183,0.007467755,0.0047235778,0.0048997467,0.014862259,0.014328051,0.005161188,0.0049065277,13,0.9671912
